Heroin	Cotton Brothers (Heroin, Morphine, and Cocaine)
Heroin	Courage Pills
Heroin	Crangbustin (Heroin mixed with chewing tobacco)
Heroin	Crank
Heroin	Crap—(Poor quality heroin)
Heroin	Crop—(Poor quality heroin)
Heroin	Crown Crap
Heroin	Cura
Heroin	Cut-Deck (Heroin mixed with powdered milk)
Heroin	Dead on Arrival
Heroin	Dead President
Heroin	Diesel
Heroin	Deuce
Heroin	DOA
Heroin	Dog Food
Heroin	Dogie
Heroin	Doogie
Heroin	Dooley
Heroin	Doojee
Heroin	Doosey
Heroin	Dope
Heroin	Feelgood
Heroin	Dreck
Heroin	Dugie
Heroin	Duji
Heroin	Dujra
Heroin	Dujre
Heroin	Dust (Heroin and Marijuana)
Heroin	Dynamite (Heroin and Cocaine)
Heroin	Dyno
Heroin	Dyno-Pure
Heroin	Eggs
Heroin	Eightball (Heroin and Crack)
Heroin	El Diablito (Heroin, Cocaine, Marijuana, and PCP)
Heroin	El Diablo (Heroin, Cocaine, and Marijuana)
Heroin	Estuffa
Heroin	Five-Way (Heroin, Cocaine, Methamphetamine, Flunitrazepam, and Alcohol)
Heroin	Flamethrowers (Cocaine, Heroin, and Tobacco)
Heroin	Flea Powder (Low purity Heroin)
Heroin	Foil
Heroin	Foo Foo Stuff
Heroin	Foolish Powder
Heroin	Frisco Special (Heroin, Cocaine, and LSD)
Heroin	Frisco Speedball (Heroin, Cocaine, and LSD)
Heroin	Furra
Heroin	Galloping Horse
Heroin	Gallup
Heroin	Gamot
Heroin	Garbage (Low quality Heroin)
Heroin	Gato
Heroin	George
Heroin	George Smack
Heroin	Girl
Heroin	Glacines
Heroin	Glass
Heroin	Goat
Heroin	Gold
Heroin	Golden Girl
Heroin	Golpe
Heroin	Goma (Heroin and Opium)
Heroin	Good
Heroin	Good and Plenty
Heroin	Good H
Heroin	Good Horse
Heroin	Goofball (Heroin and Cocaine)
Heroin	Gravy
Heroin	H
Heroin	H & C (Heroin and Cocaine)
Heroin	H-Bomb (Heroin and MDMA)
Heroin	H caps
Heroin	Hache
Heroin	Hairy
Heroin	Hard Candy
Heroin	Hard Stuff
Heroin	Harry
Heroin	Hayron
Heroin	Hazel
Heroin	He-She (Heroin and Cocaine)
Heroin	Heaven
Heroin	Heaven Dust
Heroin	Helen
Heroin	Hell Dust
Heroin	Henry
Heroin	Hera
Heroin	Heri
Heroin	Hero
Heroin	Hero of the Underworld
Heroin	Heroina
Heroin	Herone
Heroin	Hessle
Heroin	Him
Heroin	Holy Terror
Heroin	Hombre
Heroin	Homicide (Heroin that has been cut with strychnine or scopolamine)
Heroin	Hong-yen (Heroin pressed into pill form)
Heroin	Horse
Heroin	Horsebite
Heroin	Hot Dope
Heroin	Hot Heroin (Poisoned Heroin)
Heroin	Hrn
Heroin	Isda
Heroin	Jee Gee
Heroin	Jeeny
Heroin	Jerry Springer
Heroin	Jive
Heroin	Jive Doo Jee
Heroin	Joy Flakes
Heroin	Joy Powder
Heroin	Junco
Heroin	Junk
Heroin	Kabayo
Heroin	Karachi (Heroin, Phenobarbital, and Methaqualone)
Heroin	La Buena
Heroin	La Chiva
Heroin	Lady
Heroin	LBJ (Heroin, LSD, and PCP)
Heroin	Little Bomb
Heroin	Little Boy
Heroin	Love Boat (Blunts made with Heroin and Marijuana)
Heroin	Mac
Heroin	Manteca
Heroin	Mayo
Heroin	Mexican Mud
Heroin	Mojo
Heroin	Money Talks
Heroin	Monkey
Heroin	Moonrock (Heroin and Crack)
Heroin	Morotgara
Heroin	Mortal Kombat (High potency Heroin)
Heroin	Mud (Heroin and Opium)
Heroin	Murder One (Heroin and Cocaine)
Heroin	Murotugora
Heroin	Mustard
Heroin	Muzzle
Heroin	Nanoo
Heroin	New Jack Swing (Heroin and Morphine)
Heroin	Nice and Easy
Heroin	Nickel Deck
Heroin	Noise
Heroin	Nose
Heroin	Nose Drops (Liquid Heroin)
Heroin	Number 3
Heroin	Number 4
Heroin	Number 8
Heroin	Nurse
Heroin	Ogoy
Heroin	Oil
Heroin	Old Garbage
Heroin	Old Navy
Heroin	Old Steve
Heroin	One Way
Heroin	Orange Line
Heroin	P-Dope (Heroin that is between 20% and 30% pure)
Heroin	Pack
Heroin	Pangonadalot
Heroin	Parachute
Heroin	Parachute Down (Sequentially using Heroin and then MDMA)
Heroin	Peg
Heroin	Perfect High
Heroin	Pluto
Heroin	Poison
Heroin	Polo (Heroin and motion sickness medication)
Heroin	Polvo
Heroin	Poppy
Heroin	Poro (Heroin and PCP)
Heroin	Powder
Heroin	Predator
Heroin	Primo
Heroin	Primos (Tobacco cigarette laced with Heroin and Cocaine)
Heroin	Pullborn
Heroin	Pure
Heroin	Quill
Heroin	Racehorse Charlie
Heroin	Ragweed (Low quality Heroin)
Heroin	Rambo
Heroin	Rane
Heroin	Raw Fusion
Heroin	Rawhide
Heroin	Ready Rock
Heroin	Red Chicken
Heroin	Red Cross
Heroin	Red Devil
Heroin	Red Eagle
Heroin	Red Rock
Heroin	Red Rock Opium
Heroin	Red Rocks
Heroin	Red Rum
Heroin	Red Stuff
Heroin	Reindeer Dust
Heroin	Rhine
Heroin	Ron
Heroin	Rush Hour
Heroin	Sack
Heroin	Salt
Heroin	Sandwich (Heroin between two layers of Cocaine)
Heroin	Scag
Heroin	Scat
Heroin	Scate
Heroin	Scott
Heroin	Second to None
Heroin	Shit
Heroin	Shmeck
Heroin	Silk
Heroin	Skag
Heroin	Skid
Heroin	Skunk
Heroin	Sleeper
Heroin	Sleeper and Red Devil (Heroin and a Depressant)
Heroin	Slime
Heroin	Smack
Heroin	Smoking Gun (Heroin and Cocaine)
Heroin	Snotty
Heroin	Snow
Heroin	Speedball (Heroin and Cocaine or Ritalin)
Heroin	Spider
Heroin	Spider Blue
Heroin	Spike (Heroin cut with Scopolamine or Strychnine)
Heroin	Spoon
Heroin	Stuff
Heroin	Sweet Dreams
Heroin	Sweet Jesus
Heroin	Sweet Stuff
Heroin	N.T (Heroin and Fentanyl)
Heroin	Tar (Heroin and Crack)
Heroin	Taste
Heroin	Tecata
Heroin	Thanie
Heroin	The Beast
Heroin	The Bomb
Heroin	The Nasty
Heroin	The Witch
Heroin	Thing
Heroin	Thunder
Heroin	Tiger
Heroin	Tigre
Heroin	Tigre Blanco
Heroin	Tigre del Norte
Heroin	Tits
Heroin	Tongs
Heroin	Tootsie Roll
Heroin	Top Drool
Heroin	Train
Heroin	Twin Towers
Heroin	Vidrio
Heroin	Whack (Heroin and PCP)
Heroin	White
Heroin	White Boy
Heroin	White Dragon
Heroin	White Girl
Heroin	White Junk
Heroin	White Lady
Heroin	White Nurse
Heroin	White Stuff
Heroin	Whiz Band (Heroin and Cocaine)
Heroin	Wicked (Extremely potent Heroin)
Heroin	Wings
Heroin	Witch Hazel
Heroin	Woolie (Heroin and Marijuana)
Heroin	WTC
Heroin	Z
Heroin	Zoquete
Inhalant	Air Blast
Inhalant	Bullet Bolt
Inhalant	Climax
Inhalant	Discorama
Inhalant	Heart On
Inhalant	Hiagra in a Bottle
Inhalant	Highballs
Inhalant	Hippie Crack
Inhalant	Honey Oil
Inhalant	Huff
Inhalant	Kick
Inhalant	Medusa
Inhalant	Moon Gas
Inhalant	Oz
Inhalant	Poor Man’s Pot
Inhalant	Satan’s Secret
Inhalant	Spray
Inhalant	Toilet Water
Inhalant	Toncho
Inhalant	Aimes
Inhalant	Aimies
Inhalant	Ames
Inhalant	Amys
Inhalant	Boppers
Inhalant	Poppers
Inhalant	Liquid Incense
Inhalant	Locker Room
Inhalant	Poppers
Inhalant	Room Deodorizer
Inhalant	Aroma of Men
Inhalant	Bolt
Inhalant	Bullet
Inhalant	Climax
Inhalant	Hardware
Inhalant	Locker Room
Inhalant	Poppers
Inhalant	Quicksilver
Inhalant	Rush
Inhalant	Rush Snappers
Inhalant	Snappers
Inhalant	Buzz Bomb
Inhalant	Laughing Gas
Inhalant	Nox
Inhalant	Shoot the Breeze
Inhalant	Whippets
Inhalant	Whiteout
Ketamine	Bump
Ketamine	Cat Killer
Ketamine	Cat Valium
Ketamine	Donkey
Ketamine	Green
Ketamine	Honey Oil
Ketamine	Jet
Ketamine	Purple
Ketamine	Special K
Ketamine	Special a la Coke
Ketamine	Speedball (Ketamine and Ecstasy)
Ketamine	Super Acid
Ketamine	Super C
Ketamine	Vitamin K
Lysergic acid diethylamide	Acid
Lysergic acid diethylamide	Acid Cube (LSD on a sugar cube)
Lysergic acid diethylamide	Acido
Lysergic acid diethylamide	Aeon Flux
Lysergic acid diethylamide	Animal
Lysergic acid diethylamide	Backbreakers (LSD and Strychnine)
Lysergic acid diethylamide	Banana Split (LSD and 2C-B)
Lysergic acid diethylamide	Barrels
Lysergic acid diethylamide	Battery Acid
Lysergic acid diethylamide	Beast (LSD and Heroin)
Lysergic acid diethylamide	Beavis and Butthead
Lysergic acid diethylamide	Big D
Lysergic acid diethylamide	Birdhead
Lysergic acid diethylamide	Black Acid (LSD and PCP)
Lysergic acid diethylamide	Black Star
Lysergic acid diethylamide	Black Sunshine
Lysergic acid diethylamide	Black Tabs
Lysergic acid diethylamide	Blotter
Lysergic acid diethylamide	Blotter Acid
Lysergic acid diethylamide	Blotter Cube
Lysergic acid diethylamide	Blue Acid
Lysergic acid diethylamide	Blue Barrels
Lysergic acid diethylamide	Blue Chairs
Lysergic acid diethylamide	Blue Cheers
Lysergic acid diethylamide	Blue Heaven
Lysergic acid diethylamide	Blue Microdot
Lysergic acid diethylamide	Blue Mist
Lysergic acid diethylamide	Blue Moons
Lysergic acid diethylamide	Blue Vials
Lysergic acid diethylamide	Book
Lysergic acid diethylamide	Boomers
Lysergic acid diethylamide	Brown Bombers
Lysergic acid diethylamide	Brown Dots
Lysergic acid diethylamide	California Sunshine
Lysergic acid diethylamide	Candy Flipping on a String—LSD, MDMA and Cocaine
Lysergic acid diethylamide	Cap
Lysergic acid diethylamide	Chief
Lysergic acid diethylamide	Chocolate Chips
Lysergic acid diethylamide	Cid
Lysergic acid diethylamide	Coffee
Lysergic acid diethylamide	Comic Book
Lysergic acid diethylamide	Conductor
Lysergic acid diethylamide	Contact Lens
Lysergic acid diethylamide	Crackers
Lysergic acid diethylamide	Crystal Tea
Lysergic acid diethylamide	Cubes
Lysergic acid diethylamide	Cupcakes
Lysergic acid diethylamide	D
Lysergic acid diethylamide	Deeda
Lysergic acid diethylamide	Domes
Lysergic acid diethylamide	Dose
Lysergic acid diethylamide	Doses
Lysergic acid diethylamide	Dosure
Lysergic acid diethylamide	Dots
Lysergic acid diethylamide	Double Dome
Lysergic acid diethylamide	Electric Kool-Aid
Lysergic acid diethylamide	Elvis
Lysergic acid diethylamide	Ethan (LSD and Cocaine)
Lysergic acid diethylamide	Felix the Cat
Lysergic acid diethylamide	Fields
Lysergic acid diethylamide	Flash
Lysergic acid diethylamide	Flat Blues
Lysergic acid diethylamide	Frisco Special (LSD, Cocaine, and Heroin)
Lysergic acid diethylamide	Frisco Speedball (LSD, Cocaine, and Heroin)
Lysergic acid diethylamide	God’s Flesh
Lysergic acid diethylamide	Golden Dragon
Lysergic acid diethylamide	Goofy’s
Lysergic acid diethylamide	Grape Parfait
Lysergic acid diethylamide	Green Double Domes
Lysergic acid diethylamide	Green Single Dome
Lysergic acid diethylamide	Green Wedge
Lysergic acid diethylamide	Grey Shields
Lysergic acid diethylamide	Hats
Lysergic acid diethylamide	Hawaiian Sunshine
Lysergic acid diethylamide	Hawk
Lysergic acid diethylamide	Haze
Lysergic acid diethylamide	Headlight
Lysergic acid diethylamide	Heavenly Blue
Lysergic acid diethylamide	Instant Zen
Lysergic acid diethylamide	L
Lysergic acid diethylamide	Lason Sa Daga
Lysergic acid diethylamide	LBJ (LSD, Heroin, and PCP)
Lysergic acid diethylamide	Lens
Lysergic acid diethylamide	Lime Acid
Lysergic acid diethylamide	Little Smoke
Lysergic acid diethylamide	Logor
Lysergic acid diethylamide	Loony Toons
Lysergic acid diethylamide	Lucy
Lysergic acid diethylamide	Lucy in the Sky with Diamonds
Lysergic acid diethylamide	Mellow Yellow
Lysergic acid diethylamide	Mickeys
Lysergic acid diethylamide	Microdot
Lysergic acid diethylamide	Pink Robots
Lysergic acid diethylamide	Pink Wedges
Lysergic acid diethylamide	Pink Witches
Lysergic acid diethylamide	Potato
Lysergic acid diethylamide	Pure Love
Lysergic acid diethylamide	Purple Barrels
Lysergic acid diethylamide	Purple Flats
Lysergic acid diethylamide	Purple Gel Tabs
Lysergic acid diethylamide	Purple Haze
Lysergic acid diethylamide	Purple Hearts
Lysergic acid diethylamide	Purple Ozoline
Lysergic acid diethylamide	Rainbow
Lysergic acid diethylamide	Recycle
Lysergic acid diethylamide	Red Lips
Lysergic acid diethylamide	Royal Blues
Lysergic acid diethylamide	Russian Sickles
Lysergic acid diethylamide	Tabs
Lysergic acid diethylamide	Tail Lights
Lysergic acid diethylamide	Ten Pack
Lysergic acid diethylamide	The Ghost
Lysergic acid diethylamide	The Hawk
Lysergic acid diethylamide	Ticket
Lysergic acid diethylamide	Timothy Leary
Lysergic acid diethylamide	Troll (LSD and MDMA)
Lysergic acid diethylamide	Twenty-Five
Lysergic acid diethylamide	Tyler Berry (LSD and Gasoline)
Lysergic acid diethylamide	Vodka Acid
Lysergic acid diethylamide	Watercolors
Lysergic acid diethylamide	Yellow
Lysergic acid diethylamide	Yellow Dimples
Lysergic acid diethylamide	Yellow Sunshine
Lysergic acid diethylamide	Ying Yang
Lysergic acid diethylamide	Zen
Lysergic acid diethylamide	Zig Zag Man
marijuana seed extract	420
marijuana seed extract	AAA (Marijuana from British Columbia)
marijuana seed extract	A-Bomb (Marijuana and Heroin or Opium)
marijuana seed extract	Acapulco Gold
marijuana seed extract	Acapulco Red
marijuana seed extract	Ace
marijuana seed extract	Afghani Indica
marijuana seed extract	African
marijuana seed extract	African Black
marijuana seed extract	African Bush
marijuana seed extract	African Woodbine
marijuana seed extract	Airplane
marijuana seed extract	Alice B. Toklas (Marijuana Brownie)
marijuana seed extract	Amp Joint (Marijuana and Narcotics)
marijuana seed extract	Angola
marijuana seed extract	Ashes
marijuana seed extract	Assassin of Youth
marijuana seed extract	Astro Turf
marijuana seed extract	Atom Bomb (Marijuana and Heroin)
marijuana seed extract	Atshitshi
marijuana seed extract	Aunt Mary
marijuana seed extract	B-40 (Marijuana cigar dipped in malt liquor)
marijuana seed extract	Baby
marijuana seed extract	Baby Bhang
marijuana seed extract	Babysitter
marijuana seed extract	Bad Seed (Marijuana with Peyote or Heroin)
marijuana seed extract	Bale
marijuana seed extract	Bamba
marijuana seed extract	Bambalacha
marijuana seed extract	Bammies (Poor quality marijuana)
marijuana seed extract	Bammy
marijuana seed extract	Banano (Marijuana and Cocaine)
marijuana seed extract	Bar
marijuana seed extract	Barnyard Hay (Poor quality marijuana)
marijuana seed extract	Bash
marijuana seed extract	Basuco (Marijuana with Cocaine paste)
marijuana seed extract	Bazooka (Marijuana with Cocaine paste)
marijuana seed extract	BC Bud (High quality marijuana from Canada)
marijuana seed extract	Belyando Spruce
marijuana seed extract	Bhang
marijuana seed extract	Black
marijuana seed extract	Black Bart
marijuana seed extract	Black Ganga
marijuana seed extract	Black Gold (High potency Marijuana)
marijuana seed extract	Black Gungi (Marijuana from India)
marijuana seed extract	Black Gunion
marijuana seed extract	Black Hash (Hashish and Opium)
marijuana seed extract	Black Mo/Moat (High potency Marijuana)
marijuana seed extract	Black Mote (Marijuana and Honey)
marijuana seed extract	Black Russian (Hashish and Opium)
marijuana seed extract	Blanket
marijuana seed extract	Block
marijuana seed extract	Blonde
marijuana seed extract	Blue de Hue (Marijuana from Vietnam)
marijuana seed extract	Blue Sage
marijuana seed extract	Blue Sky Blonde (High potency Marijuana from Columbia)
marijuana seed extract	Blunt (Marijuana in a cigar)
marijuana seed extract	Bo
marijuana seed extract	Bo-bo
marijuana seed extract	Bob Hope
marijuana seed extract	Bobo Bush
marijuana seed extract	Bohd
marijuana seed extract	Bomber
marijuana seed extract	Bone
marijuana seed extract	Boo
marijuana seed extract	Boo Boo Bama
marijuana seed extract	Boom
marijuana seed extract	Broccoli
marijuana seed extract	Brown
marijuana seed extract	Bubble Gum (Marijuana from Tennessee)
marijuana seed extract	Bud
marijuana seed extract	Buda (Marijuana and Crack)
marijuana seed extract	Buddha (Marijuana and Opium)
marijuana seed extract	Bulladine
marijuana seed extract	Bullyon
marijuana seed extract	Burnie
marijuana seed extract	Bush
marijuana seed extract	Butter
marijuana seed extract	Butter Flower
marijuana seed extract	S.
marijuana seed extract	Cam Trip (High potency Marijuana)
marijuana seed extract	Cambodian Red (Marijuana from Cambodia)
marijuana seed extract	Can
marijuana seed extract	Canade (Marijuana and Heroin)
marijuana seed extract	Canadian Black
marijuana seed extract	Canamo
marijuana seed extract	Canappa
marijuana seed extract	Cancelled stick
marijuana seed extract	Candy Blunt (Marijuana cigarette dipped in cough syrup)
marijuana seed extract	Candy Sticks (Marijuana and Cocaine)
marijuana seed extract	Cannabis Tea
marijuana seed extract	Carmabis
marijuana seed extract	Cartucho (Package of Marijuana cigarettes)
marijuana seed extract	Catnip
marijuana seed extract	Caviar (Marijuana and Cocaine)
marijuana seed extract	Cavite All Star
marijuana seed extract	Cest
marijuana seed extract	Champagne (Marijuana and Cocaine)
marijuana seed extract	Charas (Marijuana from India)
marijuana seed extract	Charge
marijuana seed extract	Cheeba
marijuana seed extract	Cheeo
marijuana seed extract	Chemo
marijuana seed extract	Chiba Chiba (High potency Marijuana from Columbia)
marijuana seed extract	Chicago Black
marijuana seed extract	Chicago Green
marijuana seed extract	Chira
marijuana seed extract	Chocolate
marijuana seed extract	Chocolate Thai
marijuana seed extract	Choof
marijuana seed extract	Christmas Bud
marijuana seed extract	Christmas Tree
marijuana seed extract	Chron
marijuana seed extract	Chronic (Marijuana and Crack)
marijuana seed extract	Chunky
marijuana seed extract	Churus
marijuana seed extract	Citrol (High potency Marijuana from Nepal)
marijuana seed extract	Clicker (Marijuana dipped in formaldehyde)
marijuana seed extract	Clickums (Marijuana and PCP)
marijuana seed extract	Climb
marijuana seed extract	Cochornis
marijuana seed extract	Cocktail (Marijuana and Crack)
marijuana seed extract	Cocoa Puffs (Marijuana and Cocaine)
marijuana seed extract	Colas
marijuana seed extract	Coli
marijuana seed extract	Coliflor Tostao
marijuana seed extract	Columbian
marijuana seed extract	Colorado Cocktail
marijuana seed extract	Columbus Black
marijuana seed extract	Corn
marijuana seed extract	Cosa
marijuana seed extract	Crack Back (Marijuana and Crack)
marijuana seed extract	Crack Bash (Marijuana and Crack)
marijuana seed extract	Crazy Weed
marijuana seed extract	Crescent Roll (Marijuana and Cocaine)
marijuana seed extract	Cripple
marijuana seed extract	Cron
marijuana seed extract	Chronic
marijuana seed extract	Crying Weed
marijuana seed extract	Cryppie
marijuana seed extract	Cryptonite
marijuana seed extract	Cubes
marijuana seed extract	Culican (High potency Marijuana from Mexico)
marijuana seed extract	Dagga (Marijuana from South Africa)
marijuana seed extract	Dank
marijuana seed extract	Dawamesk
marijuana seed extract	Devil’s Bush
marijuana seed extract	Dew
marijuana seed extract	Diablito (Marijuana and Crack)
marijuana seed extract	Diambista
marijuana seed extract	Dimba (Marijuana from West Africa)
marijuana seed extract	Ding
marijuana seed extract	Dinkie Dow
marijuana seed extract	Dipped Joint (Marijuana and PCP, dipped in formaldehyde)
marijuana seed extract	Dips (Marijuana and PCP)
marijuana seed extract	Dirt Grass (Poor quality Marijuana)
marijuana seed extract	Dirties (Marijuana and Cocaine)
marijuana seed extract	Ditch
marijuana seed extract	Ditch Weed (Poor quality Marijuana)
marijuana seed extract	Djamba
marijuana seed extract	Dodo
marijuana seed extract	Dody
marijuana seed extract	Domestic (Marijuana that is locally-grown)
marijuana seed extract	Don Jem
marijuana seed extract	Don Juan
marijuana seed extract	Dona Juana
marijuana seed extract	Dona Juanita
marijuana seed extract	Donk (Marijuana and PCP)
marijuana seed extract	Doob
marijuana seed extract	Doobee
marijuana seed extract	Dooby
marijuana seed extract	Dope
marijuana seed extract	Doradilla
marijuana seed extract	Draf (Marijuana, Cocaine, and MDMA)
marijuana seed extract	Draf Weed
marijuana seed extract	Drag Weed
marijuana seed extract	Dry High
marijuana seed extract	Dubbe
marijuana seed extract	Duby
marijuana seed extract	Durong
marijuana seed extract	Duros
marijuana seed extract	Dust (Marijuana and Cocaine, Heroin, or PCP)
marijuana seed extract	Dust Blunt (Marijuana and PCP)
marijuana seed extract	Earth
marijuana seed extract	El Diablito (Marijuana, Cocaine, Heroin, and PCP)
marijuana seed extract	El Diablo (Marijuana, Cocaine, and Heroin)
marijuana seed extract	El Gallo
marijuana seed extract	Elephant
marijuana seed extract	Endo
marijuana seed extract	Esra
marijuana seed extract	Fallbrook Redhair (Marijuana from Fallbrook, California)
marijuana seed extract	Fattie
marijuana seed extract	Fatty
marijuana seed extract	Feeling
marijuana seed extract	Fern
marijuana seed extract	Fine Stuff
marijuana seed extract	Finger
marijuana seed extract	Finger Lid
marijuana seed extract	Fir
marijuana seed extract	Firewood
marijuana seed extract	Flower
marijuana seed extract	Flower Tops
marijuana seed extract	Fraho
marijuana seed extract	Frajo
marijuana seed extract	Frios (Marijuana and PCP)
marijuana seed extract	Fry (Marijuana dipped in embalming fluid)
marijuana seed extract	Fry Daddy (Marijuana and Crack)
marijuana seed extract	Fu
marijuana seed extract	Fuel (Marijuana and insecticides)
marijuana seed extract	Fuma D’Angola
marijuana seed extract	Gage
marijuana seed extract	Gallo
marijuana seed extract	Gange
marijuana seed extract	Gangster
marijuana seed extract	Ganja
marijuana seed extract	Garbage (Poor quality Marijuana)
marijuana seed extract	Gash
marijuana seed extract	Gasper
marijuana seed extract	Gasper Stick
marijuana seed extract	Gauge
marijuana seed extract	Gauge Butt
marijuana seed extract	Geek (Marijuana and Crack)
marijuana seed extract	Geek Joints (Marijuana and Crack or Cocaine)
marijuana seed extract	Ghana
marijuana seed extract	Giggle Smoke
marijuana seed extract	Giggle Weed
marijuana seed extract	Gimmie (Marijuana and Crack)
marijuana seed extract	Goblet of Jam
marijuana seed extract	Gold Star
marijuana seed extract	Golden
marijuana seed extract	Golden Leaf (Marijuana of extremely high quality)
marijuana seed extract	Gong
marijuana seed extract	Gonj
marijuana seed extract	Good Butt
marijuana seed extract	Good Giggles
marijuana seed extract	Goody-Goody
marijuana seed extract	Goof Butt
marijuana seed extract	Gorge
marijuana seed extract	Gram (Hashish)
marijuana seed extract	Grass
marijuana seed extract	Grass brownies
marijuana seed extract	Grasshopper
marijuana seed extract	Grata
marijuana seed extract	Green (Low quality marijuana)
marijuana seed extract	Green Buds
marijuana seed extract	Green Goddess
marijuana seed extract	Greeter
marijuana seed extract	Greta
marijuana seed extract	Griefo
marijuana seed extract	Griefs
marijuana seed extract	Grifa
marijuana seed extract	Griff
marijuana seed extract	Griffo
marijuana seed extract	Grizzy
marijuana seed extract	Gunga
marijuana seed extract	Gungeon
marijuana seed extract	Gungun
marijuana seed extract	Gunja
marijuana seed extract	Gyve
marijuana seed extract	Haircut
marijuana seed extract	Hanhich
marijuana seed extract	Happy Cigarette
marijuana seed extract	Happy Stick
marijuana seed extract	Harsh
marijuana seed extract	Has
marijuana seed extract	Hawaiian (Very high potency marijuana)
marijuana seed extract	Hawaiian Black
marijuana seed extract	Hawaiian Homegrown Hay
marijuana seed extract	Hay
marijuana seed extract	Hay Butt
marijuana seed extract	Headies (High quality marijuana)
marijuana seed extract	Henry
marijuana seed extract	Herb
marijuana seed extract	Herb and Al (Marijuana and Alcohol)
marijuana seed extract	Herba
marijuana seed extract	Hit
marijuana seed extract	Hocus
marijuana seed extract	Homegrown
marijuana seed extract	Honey Blunt (Cigars filled with Marijuana and sealed with Honey)
marijuana seed extract	Hooch
marijuana seed extract	Hoodie
marijuana seed extract	Hooter
marijuana seed extract	Hot Stick
marijuana seed extract	Hydro (Marijuana grown in water)
marijuana seed extract	Jamaican Gold
marijuana seed extract	Jamaican Red Hair
marijuana seed extract	Jane
marijuana seed extract	Jay
marijuana seed extract	Jay Smoke
marijuana seed extract	Jim Jones
marijuana seed extract	Jive
marijuana seed extract	Jive Stick
marijuana seed extract	Joint
marijuana seed extract	Jolly Green
marijuana seed extract	Joy Smoke
marijuana seed extract	Joy Stick (Marijuana and PCP)
marijuana seed extract	Ju-Ju
marijuana seed extract	Juan Valdez
marijuana seed extract	Juanita
marijuana seed extract	Juice Joint (Marijuana cigarette that has been sprinkled with Crack)
marijuana seed extract	Juja
marijuana seed extract	Jumbos (Marijuana and Crack)
marijuana seed extract	Kabak (Marijuana from Turkey)
marijuana seed extract	Kaff (Very potent Marijuana from the Middle East)
marijuana seed extract	Kalakit
marijuana seed extract	Kali
marijuana seed extract	Kansas Grass
marijuana seed extract	Kate Bush
marijuana seed extract	Kawaii Electric
marijuana seed extract	Kaya
marijuana seed extract	KB
marijuana seed extract	Kee
marijuana seed extract	Kentucky Blue
marijuana seed extract	Key
marijuana seed extract	KGB
marijuana seed extract	Khayf (Very potent Marijuana from the Middle East)
marijuana seed extract	Ki
marijuana seed extract	Kick Stick
marijuana seed extract	Kief (Very potent Marijuana from the Middle East)
marijuana seed extract	Kiff (Very potent Marijuana from the Middle East)
marijuana seed extract	Killer
marijuana seed extract	Killer Green Bud
marijuana seed extract	Killer Weed (Marijuana and PCP)
marijuana seed extract	Kilter
marijuana seed extract	Kind
marijuana seed extract	Kind Bud (High quality Marijuana)
marijuana seed extract	King Bud
marijuana seed extract	Kona Gold
marijuana seed extract	Krippy
marijuana seed extract	Kryptonite
marijuana seed extract	Kumba
marijuana seed extract	Kush
marijuana seed extract	L.
marijuana seed extract	Lace (Marijuana and Cocaine)
marijuana seed extract	Lakbay Diva
marijuana seed extract	Laughing Grass
marijuana seed extract	Laughing Weed
marijuana seed extract	Leaf
marijuana seed extract	Leak (Marijuana and PCP)
marijuana seed extract	Leno
marijuana seed extract	Left-Handed Cigarette
marijuana seed extract	LG
marijuana seed extract	Lid
marijuana seed extract	Light Stuff
marijuana seed extract	Lima
marijuana seed extract	Liprimo (Marijuana and Crack)
marijuana seed extract	Little Smoke
marijuana seed extract	Llesca
marijuana seed extract	Loaf
marijuana seed extract	Lobo
marijuana seed extract	Loco
marijuana seed extract	Loco Weed
marijuana seed extract	Locoweed
marijuana seed extract	Log
marijuana seed extract	Loose Shank
marijuana seed extract	Love Boat (Marijuana that has been dipped in formaldehyde or mixed with Heroin or PCP)
marijuana seed extract	Love Leaf (Marijuana and PCP)
marijuana seed extract	Love Weed
marijuana seed extract	Loveboat (Marijuana and PCP)
marijuana seed extract	Lovelies (Marijuana and PCP)
marijuana seed extract	Lubage
marijuana seed extract	M
marijuana seed extract	J.
marijuana seed extract	O.
marijuana seed extract	U.
marijuana seed extract	Macaroni
marijuana seed extract	Macaroni and Cheese (Marijuana and Cocaine)
marijuana seed extract	Machinery
marijuana seed extract	Macon
marijuana seed extract	Maconha
marijuana seed extract	Mafu
marijuana seed extract	Magic Smoke
marijuana seed extract	Manhattan Silver
marijuana seed extract	Mari
marijuana seed extract	Marimba
marijuana seed extract	Mary
marijuana seed extract	Mary and Johnny
marijuana seed extract	Mary Ann
marijuana seed extract	Mary Jane
marijuana seed extract	Mary Jonas
marijuana seed extract	Mary Warner
marijuana seed extract	Mary Weaver
marijuana seed extract	Maryjane
marijuana seed extract	Matchbox
marijuana seed extract	Maui Waui (Marijuana from Hawaii)
marijuana seed extract	Maui Wowie
marijuana seed extract	Meg
marijuana seed extract	Megg
marijuana seed extract	Meggie
marijuana seed extract	Messorole
marijuana seed extract	Mexican Brown
marijuana seed extract	Mexican Green
marijuana seed extract	Mexican Locoweed
marijuana seed extract	Mexican Red
marijuana seed extract	Mighty Muzz
marijuana seed extract	Mint
marijuana seed extract	MJ
marijuana seed extract	Mo
